activity_id,viewer_id,movie_id,watch_date,watch_duration_minutes,completion_rate,device,platform,rewatched
8943,1085,22,2025-01-29,78,0.65,Smart TV,iOS,True
8944,813,3,2025-04-05,105,0.73,Tablet,Web,False
8945,334,18,2024-11-15,115,0.81,Laptop,Android,False
8946,991,11,2025-01-30,66,0.52,Tablet,TV App,False
8947,606,9,2025-04-20,106,0.77,Laptop,iOS,False
8948,402,5,2025-03-30,84,0.69,Smart TV,Web,False
8949,1075,21,2025-03-25,131,0.85,Mobile,TV App,False
8950,1131,22,2025-02-18,104,0.87,Mobile,Android,False
8951,821,11,2025-03-03,113,0.89,Tablet,Android,False
8952,1008,14,2024-07-27,100,0.77,Smart TV,iOS,False
8953,417,5,2025-01-23,122,1.0,Mobile,iOS,False
8954,53,16,2025-04-11,84,0.86,Mobile,Android,False
8955,753,1,2025-01-18,118,1.0,Mobile,iOS,False
8956,128,9,2025-04-21,109,0.79,Smart TV,iOS,True
8957,1035,5,2025-03-03,57,0.47,Mobile,Android,False
8958,1195,2,2024-11-19,93,0.71,Smart TV,iOS,False
8959,1014,25,2024-12-14,83,0.62,Smart TV,iOS,False
8960,660,19,2025-04-21,93,0.75,Smart TV,iOS,False
8961,142,9,2025-04-09,71,0.52,Smart TV,Android,False
8962,449,5,2024-12-26,106,0.87,Smart TV,iOS,False
8963,1168,21,2025-04-21,150,0.97,Smart TV,iOS,False
8964,1144,2,2025-02-11,116,0.88,Smart TV,Android,False
8965,941,13,2025-03-31,102,0.73,Mobile,Web,False
8966,467,6,2025-03-07,73,0.77,Desktop,TV App,False
8967,490,15,2025-03-09,94,0.79,Laptop,Android,False
8968,781,1,2025-04-03,105,0.89,Laptop,Android,True
8969,596,24,2025-01-22,72,0.69,Mobile,Web,False
8970,1129,18,2025-02-20,110,0.78,Smart TV,Web,False
8971,1136,19,2025-04-17,118,0.95,Mobile,Android,False
8972,847,13,2025-03-31,110,0.79,Tablet,iOS,False
8973,771,15,2025-03-13,54,0.46,Smart TV,Android,False
8974,470,5,2025-03-07,79,0.65,Mobile,Android,False
8975,202,25,2024-12-27,114,0.85,Mobile,Android,True
8976,21,1,2025-03-08,82,0.7,Mobile,Web,False
8977,813,4,2025-04-05,77,0.72,Smart TV,iOS,False
8978,683,1,2025-04-07,95,0.81,Smart TV,Web,False
8979,332,13,2025-04-08,109,0.78,Smart TV,Android,False
8980,939,1,2025-01-22,108,0.92,Tablet,TV App,True
8981,378,4,2025-04-01,99,0.92,Smart TV,iOS,False
8982,445,23,2025-03-30,95,0.87,Desktop,Web,True
8983,785,13,2025-04-13,95,0.68,Laptop,Android,False
8984,213,4,2025-03-25,108,1.0,Tablet,Android,False
8985,422,18,2024-10-11,68,0.48,Mobile,TV App,False
8986,321,12,2025-04-10,67,0.66,Laptop,iOS,False
8987,720,21,2025-04-11,142,0.92,Laptop,Android,False
8988,1140,10,2025-02-24,92,0.8,Laptop,iOS,False
8989,394,22,2024-11-09,44,0.37,Tablet,iOS,False
8990,335,7,2025-01-07,58,0.65,Desktop,Web,False
8991,281,21,2025-03-25,124,0.8,Tablet,Web,False
8992,770,13,2025-04-11,116,0.83,Laptop,Web,True
8993,908,1,2025-02-27,118,1.0,Mobile,Android,False
8994,967,19,2025-04-16,97,0.78,Desktop,iOS,False
8995,693,18,2025-01-27,89,0.63,Smart TV,Web,False
8996,450,17,2025-02-03,70,0.83,Smart TV,Android,False
8997,220,25,2025-02-02,90,0.67,Laptop,TV App,False
8998,453,8,2025-03-23,61,0.7,Mobile,Web,False
8999,223,1,2025-03-15,95,0.81,Tablet,Web,True
9000,1073,8,2025-03-21,72,0.82,Tablet,iOS,False
9001,734,18,2024-12-24,122,0.86,Smart TV,Android,False
9002,433,21,2025-03-25,116,0.75,Mobile,TV App,True
9003,34,3,2024-12-24,136,0.94,Smart TV,iOS,True
9004,1146,23,2025-02-21,82,0.75,Smart TV,Android,False
9005,1143,24,2025-04-04,93,0.89,Mobile,Web,True
9006,657,11,2025-02-18,86,0.68,Tablet,iOS,True
9007,489,14,2024-11-20,49,0.38,Smart TV,Web,True
9008,359,22,2024-12-16,75,0.63,Laptop,Web,False
9009,349,22,2025-02-11,96,0.8,Smart TV,Web,False
9010,30,8,2025-03-05,41,0.47,Smart TV,Android,False
9011,27,22,2024-12-23,100,0.84,Mobile,iOS,False
9012,77,5,2024-10-29,80,0.66,Mobile,iOS,False
9013,580,1,2025-01-28,92,0.78,Smart TV,Android,True
9014,510,21,2025-04-24,86,0.56,Mobile,iOS,False
9015,306,13,2025-04-09,114,0.82,Desktop,iOS,False
9016,580,2,2025-01-26,71,0.54,Mobile,iOS,True
9017,1113,2,2024-09-09,88,0.67,Smart TV,iOS,False
9018,180,23,2025-02-13,86,0.79,Mobile,Web,False
9019,1005,12,2024-12-13,68,0.67,Smart TV,Web,False
9020,85,1,2025-01-23,109,0.93,Smart TV,iOS,False
9021,911,1,2025-03-30,99,0.84,Mobile,Android,False
9022,971,23,2025-03-04,93,0.85,Smart TV,Web,False
9023,542,23,2025-04-13,66,0.6,Smart TV,iOS,False
9024,688,16,2025-01-18,75,0.77,Laptop,TV App,True
9025,380,17,2025-04-28,84,0.99,Smart TV,Web,True
9026,126,25,2025-01-29,62,0.46,Smart TV,iOS,False
9027,512,1,2025-01-17,101,0.86,Smart TV,TV App,False
9028,95,22,2025-03-16,99,0.83,Mobile,Web,True
9029,1171,13,2025-04-25,106,0.76,Mobile,Android,True
9030,1143,11,2025-04-21,77,0.61,Mobile,Web,True
9031,1135,6,2025-03-24,71,0.75,Laptop,iOS,False
9032,889,13,2025-03-27,117,0.84,Smart TV,Web,False
9033,1180,4,2025-04-08,108,1.0,Laptop,TV App,True
9034,640,14,2025-04-22,62,0.48,Smart TV,Android,False
9035,860,11,2025-03-29,77,0.61,Desktop,Android,False
9036,101,25,2024-08-25,113,0.84,Smart TV,Web,False
9037,940,12,2024-11-17,57,0.56,Desktop,TV App,False
9038,1175,18,2024-11-19,142,1.0,Mobile,Web,False
9039,1005,22,2025-03-11,79,0.66,Laptop,Web,False
9040,376,11,2025-04-04,115,0.91,Mobile,Android,False
9041,696,1,2025-01-30,82,0.7,Mobile,Web,False
9042,349,8,2025-02-03,50,0.57,Smart TV,Web,False
9043,823,1,2025-04-03,92,0.78,Smart TV,Android,False
9044,467,15,2025-03-30,65,0.55,Smart TV,Android,False
9045,169,20,2024-09-21,51,0.56,Tablet,iOS,False
9046,728,14,2024-09-05,66,0.51,Laptop,Web,False
9047,544,15,2025-03-29,113,0.95,Mobile,Web,False
9048,1106,15,2025-03-06,77,0.65,Mobile,Web,False
9049,330,6,2025-03-03,45,0.48,Smart TV,iOS,False
9050,620,5,2024-10-24,53,0.44,Smart TV,Android,True
9051,195,1,2025-01-28,99,0.84,Smart TV,Android,False
9052,485,3,2025-04-26,113,0.78,Mobile,TV App,False
9053,890,11,2025-02-21,100,0.79,Tablet,iOS,False
9054,556,19,2025-04-25,92,0.74,Smart TV,Web,True
9055,458,2,2024-08-25,105,0.8,Desktop,Android,False
9056,102,23,2025-04-26,89,0.81,Smart TV,Web,False
9057,382,1,2025-04-28,83,0.71,Mobile,iOS,False
9058,766,12,2024-11-07,86,0.85,Smart TV,Android,False
9059,437,15,2025-04-25,89,0.75,Laptop,Web,False
9060,588,22,2025-04-10,114,0.95,Laptop,TV App,True
9061,660,18,2025-02-01,102,0.72,Smart TV,Web,True
9062,917,13,2025-04-19,95,0.68,Smart TV,Android,False
9063,789,14,2025-02-28,115,0.89,Tablet,iOS,False
9064,655,3,2025-01-18,127,0.88,Smart TV,Web,False
9065,124,24,2025-04-03,75,0.72,Smart TV,iOS,False
9066,1091,12,2024-12-25,70,0.69,Laptop,Web,False
9067,788,21,2025-04-11,99,0.64,Tablet,Android,False
9068,1108,12,2025-01-01,73,0.72,Mobile,TV App,False
9069,382,1,2025-01-21,102,0.87,Mobile,Android,True
9070,527,11,2025-02-16,73,0.58,Tablet,TV App,True
9071,822,5,2025-02-20,95,0.78,Smart TV,iOS,False
9072,69,11,2025-03-13,92,0.73,Tablet,iOS,True
9073,43,10,2024-09-01,66,0.58,Tablet,TV App,False
9074,778,23,2025-03-21,59,0.54,Smart TV,TV App,False
9075,777,12,2025-01-17,84,0.83,Smart TV,Android,False
9076,442,4,2025-04-30,88,0.82,Tablet,Web,False
9077,990,11,2025-03-04,114,0.9,Tablet,Android,False
9078,46,19,2025-04-24,80,0.64,Tablet,Web,False
9079,69,11,2025-01-30,88,0.7,Smart TV,Web,False
9080,30,23,2025-03-24,73,0.67,Smart TV,Web,True
9081,422,5,2025-02-12,113,0.93,Laptop,Android,True
9082,437,4,2025-04-08,81,0.75,Desktop,TV App,False
9083,375,22,2024-12-25,90,0.75,Smart TV,iOS,False
9084,886,1,2025-02-12,109,0.93,Tablet,TV App,False
9085,1194,5,2024-10-06,69,0.57,Mobile,Web,False
9086,308,14,2024-10-18,97,0.75,Tablet,Android,False
9087,1012,16,2025-02-09,90,0.92,Desktop,TV App,True
9088,984,9,2025-04-05,138,1.0,Mobile,iOS,False
9089,568,13,2025-03-26,131,0.94,Mobile,Web,False
9090,749,4,2025-04-26,92,0.86,Mobile,Web,False
9091,241,12,2024-10-28,72,0.71,Smart TV,iOS,False
9092,571,17,2025-01-27,68,0.81,Smart TV,Android,False
9093,277,22,2025-01-12,69,0.58,Laptop,Web,False
9094,776,9,2025-04-29,136,0.99,Smart TV,Android,False
9095,1105,25,2025-01-13,135,1.0,Mobile,iOS,False
9096,358,9,2025-04-30,128,0.93,Mobile,Android,False
9097,248,13,2025-03-31,75,0.54,Mobile,Web,False
9098,1170,1,2025-02-08,89,0.76,Laptop,Web,False
9099,318,19,2025-04-13,86,0.69,Laptop,Web,False
9100,416,15,2025-04-28,77,0.65,Smart TV,TV App,False
9101,568,21,2025-04-14,124,0.8,Mobile,TV App,False
9102,48,16,2025-01-19,53,0.55,Laptop,Android,False
9103,247,8,2025-03-04,29,0.33,Smart TV,Android,False
9104,412,19,2025-04-20,85,0.68,Laptop,Web,True
9105,481,1,2025-02-20,101,0.86,Mobile,Android,False
9106,248,25,2025-01-02,109,0.81,Smart TV,TV App,True
9107,361,4,2025-04-17,95,0.88,Mobile,Web,False
9108,564,12,2024-12-27,64,0.63,Smart TV,Web,False
9109,711,25,2024-08-14,83,0.62,Laptop,TV App,False
9110,732,12,2024-10-18,87,0.86,Mobile,iOS,False
9111,1177,19,2025-04-14,88,0.71,Mobile,Android,False
9112,82,12,2025-01-11,99,0.98,Smart TV,Web,False
9113,185,21,2025-04-19,128,0.83,Laptop,TV App,False
9114,1107,3,2024-11-24,110,0.76,Smart TV,Android,True
9115,521,21,2025-04-06,102,0.66,Tablet,Web,False
9116,1117,13,2025-04-29,74,0.53,Smart TV,Android,False
9117,420,19,2025-04-30,91,0.73,Smart TV,Android,False
9118,942,13,2025-03-23,86,0.62,Mobile,TV App,False
9119,401,13,2025-03-20,91,0.65,Laptop,iOS,True
9120,356,12,2025-02-10,77,0.76,Smart TV,Android,False
9121,61,2,2025-03-06,88,0.67,Smart TV,Web,False
9122,55,23,2025-03-21,73,0.67,Laptop,TV App,False
9123,612,14,2024-10-11,104,0.8,Smart TV,iOS,False
9124,496,19,2025-04-17,93,0.75,Smart TV,Web,False
9125,120,7,2025-01-01,36,0.41,Smart TV,Android,False
9126,309,10,2025-03-24,79,0.69,Mobile,Web,False
9127,1098,20,2024-09-24,50,0.55,Mobile,Web,False
9128,949,1,2025-02-12,106,0.9,Smart TV,Android,False
9129,1045,21,2025-04-17,105,0.68,Mobile,Web,False
9130,383,1,2025-02-03,118,1.0,Laptop,iOS,False
9131,917,5,2025-03-22,95,0.78,Mobile,Web,False
9132,193,6,2025-03-26,95,1.0,Smart TV,iOS,False
9133,532,17,2025-03-16,65,0.77,Tablet,Android,False
9134,298,12,2025-02-13,70,0.69,Smart TV,Web,False
9135,604,25,2024-12-24,82,0.61,Tablet,iOS,False
9136,541,10,2024-09-28,104,0.91,Smart TV,Web,False
9137,189,18,2025-04-27,86,0.61,Mobile,Android,False
9138,639,19,2025-04-26,86,0.69,Smart TV,Web,False
9139,1124,19,2025-04-20,122,0.98,Mobile,Web,False
9140,580,10,2024-09-24,66,0.58,Mobile,iOS,False
9141,262,12,2024-11-12,71,0.7,Tablet,Web,False
9142,792,22,2025-02-23,98,0.82,Mobile,iOS,True
9143,15,2,2024-11-11,105,0.8,Laptop,Android,False
9144,158,15,2025-04-04,105,0.89,Mobile,Web,False
9145,420,9,2025-04-26,57,0.42,Mobile,TV App,False
9146,1092,11,2025-04-24,96,0.76,Laptop,iOS,False
9147,19,21,2025-04-21,122,0.79,Laptop,Android,False
9148,565,1,2025-02-18,82,0.7,Smart TV,Android,False
9149,463,25,2024-12-12,98,0.73,Smart TV,iOS,True
9150,100,5,2024-11-17,81,0.67,Mobile,iOS,False
9151,124,21,2025-04-20,105,0.68,Laptop,Android,False
9152,1151,22,2025-02-20,75,0.63,Mobile,iOS,False
9153,807,22,2025-03-12,103,0.86,Laptop,TV App,False
9154,655,16,2025-03-26,64,0.66,Smart TV,Android,True
9155,45,2,2025-03-08,104,0.79,Mobile,Web,False
9156,10,9,2025-04-26,92,0.67,Mobile,iOS,False
9157,442,15,2025-03-05,45,0.38,Mobile,Android,False
9158,46,25,2024-12-07,106,0.79,Smart TV,Web,True
9159,1050,23,2025-03-04,75,0.69,Mobile,iOS,True
9160,788,10,2024-10-27,98,0.86,Smart TV,TV App,False
9161,327,21,2025-04-09,122,0.79,Laptop,Web,False
9162,858,15,2025-03-17,74,0.63,Mobile,TV App,False
9163,166,5,2025-02-26,89,0.73,Smart TV,iOS,False
9164,503,9,2025-04-08,104,0.76,Smart TV,iOS,False
9165,414,21,2025-04-06,144,0.93,Mobile,iOS,False
9166,702,1,2025-04-20,97,0.83,Smart TV,Web,False
9167,767,15,2025-03-20,78,0.66,Laptop,Android,False
9168,79,1,2025-04-06,110,0.94,Tablet,iOS,False
9169,1027,8,2025-03-05,38,0.44,Mobile,iOS,False
9170,714,11,2025-03-02,104,0.82,Mobile,Web,False
9171,641,18,2024-10-07,115,0.81,Tablet,Web,False
9172,861,12,2025-04-23,81,0.8,Smart TV,Web,False
9173,964,19,2025-04-12,93,0.75,Mobile,Android,False
9174,235,13,2025-04-27,114,0.82,Tablet,Web,False
9175,497,12,2025-04-12,71,0.7,Mobile,iOS,False
9176,689,24,2025-02-12,77,0.74,Mobile,Web,False
9177,362,24,2025-03-09,74,0.71,Smart TV,iOS,False
9178,1188,2,2024-09-08,124,0.94,Mobile,iOS,False
9179,18,23,2025-03-23,96,0.88,Smart TV,iOS,False
9180,581,19,2025-04-16,75,0.6,Tablet,TV App,False
9181,666,4,2025-03-26,77,0.72,Laptop,Web,False
9182,1048,17,2025-02-10,60,0.71,Mobile,TV App,False
9183,346,9,2025-04-14,55,0.4,Mobile,iOS,False
9184,470,20,2024-08-24,42,0.46,Mobile,iOS,False
9185,474,24,2025-01-29,71,0.68,Mobile,Web,False
9186,1041,13,2025-04-23,140,1.0,Mobile,Web,False
9187,558,23,2025-03-10,79,0.72,Smart TV,Web,True
9188,399,8,2025-01-29,27,0.31,Mobile,Web,False
9189,296,19,2025-04-14,83,0.67,Mobile,iOS,False
9190,1072,19,2025-04-20,90,0.72,Laptop,iOS,False
9191,747,13,2025-04-14,119,0.85,Mobile,Android,False
9192,473,9,2025-04-06,109,0.79,Laptop,iOS,False
9193,165,21,2025-03-25,128,0.83,Desktop,iOS,False
9194,248,22,2024-12-03,120,1.0,Mobile,iOS,True
9195,386,19,2025-04-19,86,0.69,Mobile,Android,False
9196,242,15,2025-04-03,95,0.8,Smart TV,Android,False
9197,14,25,2025-03-28,135,1.0,Mobile,TV App,False
9198,1066,25,2024-10-18,109,0.81,Laptop,iOS,False
9199,435,15,2025-03-24,115,0.97,Laptop,iOS,False
9200,810,3,2025-01-09,126,0.87,Mobile,Web,False
9201,140,1,2025-04-21,108,0.92,Laptop,Web,False
9202,761,19,2025-04-18,68,0.55,Mobile,TV App,False
9203,532,4,2025-04-26,91,0.85,Laptop,Web,False
9204,302,23,2025-03-05,96,0.88,Smart TV,iOS,False
9205,697,4,2025-02-19,69,0.64,Tablet,iOS,False
9206,282,23,2025-04-17,71,0.65,Smart TV,iOS,False
9207,953,9,2025-04-28,107,0.78,Smart TV,iOS,False
9208,886,2,2024-08-10,80,0.61,Smart TV,Android,False
9209,314,4,2025-03-21,90,0.84,Laptop,iOS,False
9210,395,7,2024-12-10,34,0.38,Mobile,Android,False
9211,651,9,2025-04-23,106,0.77,Laptop,Web,False
9212,357,2,2024-10-18,97,0.74,Smart TV,iOS,False
9213,328,14,2025-01-09,92,0.71,Smart TV,Web,False
9214,446,6,2025-03-09,32,0.34,Smart TV,Android,False
9215,565,25,2024-10-12,90,0.67,Smart TV,Android,False
9216,645,21,2025-04-26,151,0.98,Smart TV,Android,False
9217,474,19,2025-04-23,72,0.58,Smart TV,Android,False
9218,58,18,2025-03-11,115,0.81,Smart TV,Web,True
9219,439,12,2025-02-04,52,0.51,Mobile,Web,True
9220,520,1,2025-02-02,103,0.88,Mobile,Web,False
9221,884,21,2025-04-02,155,1.0,Smart TV,Web,False
9222,270,4,2025-04-24,89,0.83,Laptop,iOS,False
9223,807,6,2025-04-20,5,0.06,Tablet,TV App,False
9224,1131,11,2025-04-20,119,0.94,Mobile,Android,True
9225,639,4,2025-03-13,81,0.75,Mobile,TV App,False
9226,843,22,2025-01-15,111,0.93,Mobile,TV App,False
9227,1028,18,2025-02-11,106,0.75,Mobile,iOS,False
9228,196,1,2025-02-19,95,0.81,Mobile,Web,False
9229,327,4,2025-04-21,49,0.46,Laptop,Web,False
9230,815,7,2025-01-29,50,0.56,Smart TV,Web,False
9231,77,4,2025-04-10,93,0.87,Mobile,TV App,False
9232,1165,19,2025-04-16,85,0.68,Desktop,TV App,False
9233,683,15,2025-03-17,109,0.92,Tablet,Web,False
9234,95,3,2024-12-09,118,0.82,Mobile,Web,False
9235,874,1,2025-02-08,102,0.87,Laptop,iOS,False
9236,1045,13,2025-04-13,140,1.0,Smart TV,iOS,False
9237,397,14,2024-08-24,94,0.73,Smart TV,iOS,False
9238,1185,21,2025-04-24,114,0.74,Tablet,Android,False
9239,700,14,2024-09-24,130,1.0,Mobile,Android,False
9240,281,1,2025-03-04,115,0.98,Tablet,Android,False
9241,522,13,2025-04-03,116,0.83,Smart TV,iOS,False
9242,849,10,2024-12-31,88,0.77,Laptop,Android,False
9243,118,1,2025-01-24,108,0.92,Smart TV,TV App,False
9244,309,12,2025-03-31,71,0.7,Desktop,iOS,False
9245,1080,10,2024-12-17,112,0.98,Mobile,iOS,False
9246,1035,14,2024-07-08,78,0.6,Mobile,Android,False
9247,17,21,2025-03-28,134,0.87,Smart TV,Android,False
9248,1119,8,2025-03-06,36,0.42,Tablet,iOS,False
9249,1178,2,2024-10-05,77,0.59,Mobile,Android,False
9250,464,24,2025-04-14,68,0.65,Mobile,Web,True
9251,910,16,2025-04-20,98,1.0,Laptop,TV App,False
9252,1010,15,2025-03-28,119,1.0,Mobile,Web,False
9253,151,9,2025-04-12,97,0.71,Smart TV,iOS,False
9254,818,1,2025-03-16,103,0.88,Mobile,TV App,False
9255,627,4,2025-04-18,89,0.83,Smart TV,TV App,False
9256,802,19,2025-04-13,68,0.55,Smart TV,Android,False
9257,1073,25,2024-09-01,106,0.79,Smart TV,Android,True
9258,281,18,2024-11-14,133,0.94,Smart TV,Web,False
9259,1167,20,2024-08-27,28,0.31,Smart TV,iOS,False
9260,41,9,2025-04-25,93,0.68,Laptop,Web,False
9261,446,1,2025-04-12,118,1.0,Smart TV,Android,False
9262,139,25,2025-03-27,81,0.6,Laptop,Android,True
9263,282,1,2025-03-02,106,0.9,Smart TV,Web,False
9264,447,3,2025-04-23,98,0.68,Smart TV,TV App,False
9265,916,18,2024-12-21,126,0.89,Tablet,iOS,False
9266,717,4,2025-03-20,71,0.66,Laptop,TV App,True
9267,1026,2,2024-09-14,95,0.72,Mobile,Android,True
9268,737,12,2024-11-07,85,0.84,Smart TV,iOS,False
9269,1042,21,2025-04-27,139,0.9,Mobile,Android,False
9270,861,2,2024-10-27,100,0.76,Smart TV,Android,False
9271,171,23,2025-04-13,92,0.84,Mobile,iOS,False
9272,317,22,2025-03-01,92,0.77,Mobile,iOS,False
9273,894,20,2024-09-19,54,0.59,Tablet,Web,True
9274,286,1,2025-01-24,102,0.87,Smart TV,Android,False
9275,61,13,2025-04-15,79,0.57,Desktop,TV App,False
9276,381,13,2025-04-13,78,0.56,Smart TV,Android,False
9277,40,14,2024-11-07,74,0.57,Laptop,Web,False
9278,419,7,2024-12-30,29,0.33,Smart TV,TV App,False
9279,862,11,2025-04-23,92,0.73,Tablet,iOS,False
9280,210,1,2025-04-06,118,1.0,Smart TV,Android,False
9281,147,22,2024-12-05,118,0.99,Laptop,TV App,False
9282,900,13,2025-04-01,140,1.0,Smart TV,Android,False
9283,967,19,2025-04-15,125,1.0,Mobile,Android,False
9284,150,1,2025-01-24,94,0.8,Tablet,iOS,False
9285,760,21,2025-04-15,136,0.88,Laptop,Web,False
9286,818,21,2025-04-18,86,0.56,Mobile,iOS,False
9287,414,5,2025-02-15,59,0.49,Smart TV,Web,False
9288,690,12,2024-10-19,31,0.31,Mobile,Web,False
9289,417,11,2025-04-07,105,0.83,Laptop,Web,False
9290,275,15,2025-03-03,102,0.86,Mobile,Android,False
9291,551,24,2025-03-10,69,0.66,Desktop,Android,False
9292,1160,15,2025-04-21,69,0.58,Mobile,TV App,False
9293,689,18,2024-10-03,103,0.73,Mobile,Web,False
9294,190,5,2024-10-22,81,0.67,Smart TV,Android,False
9295,1023,16,2024-11-30,83,0.85,Tablet,TV App,False
9296,1144,18,2025-01-03,99,0.7,Smart TV,iOS,False
9297,502,1,2025-01-28,95,0.81,Laptop,Android,False
9298,966,10,2024-12-29,108,0.94,Smart TV,iOS,True
9299,35,1,2025-01-22,88,0.75,Desktop,Web,False
9300,1115,3,2024-12-13,88,0.61,Smart TV,Web,False
9301,963,2,2024-10-16,124,0.94,Mobile,iOS,False
9302,880,12,2025-03-04,56,0.55,Laptop,iOS,False
9303,730,15,2025-04-25,73,0.62,Laptop,Android,False
9304,370,4,2025-02-19,83,0.77,Smart TV,Web,True
9305,1054,20,2024-09-30,28,0.31,Smart TV,TV App,False
9306,626,9,2025-04-26,121,0.88,Laptop,iOS,False
9307,417,14,2024-10-15,118,0.91,Tablet,iOS,False
9308,550,1,2025-01-30,101,0.86,Mobile,iOS,False
9309,569,1,2025-02-25,101,0.86,Tablet,Web,False
9310,474,6,2025-04-02,57,0.6,Smart TV,Web,False
9311,254,22,2024-12-27,110,0.92,Tablet,Android,False
9312,980,24,2025-04-25,75,0.72,Mobile,iOS,False
9313,186,22,2024-12-09,111,0.93,Laptop,Web,False
9314,1134,14,2024-11-20,114,0.88,Mobile,Android,False
9315,39,9,2025-04-21,99,0.72,Mobile,Android,False
9316,3,12,2024-11-15,83,0.82,Tablet,Android,False
9317,936,13,2025-03-31,119,0.85,Laptop,Android,False
9318,1190,5,2025-03-08,96,0.79,Tablet,Web,False
9319,105,24,2025-01-23,52,0.5,Mobile,iOS,False
9320,292,22,2025-01-07,70,0.59,Smart TV,Web,False
9321,650,11,2025-04-29,90,0.71,Laptop,iOS,False
9322,897,14,2024-09-04,78,0.6,Laptop,Web,False
9323,812,12,2025-01-22,78,0.77,Mobile,Web,False
9324,67,9,2025-04-23,107,0.78,Tablet,iOS,False
9325,377,1,2025-01-23,93,0.79,Laptop,Android,True
9326,563,21,2025-04-09,155,1.0,Mobile,iOS,False
9327,388,12,2025-02-24,74,0.73,Mobile,TV App,False
9328,443,24,2025-04-30,90,0.86,Desktop,Web,False
9329,488,23,2025-03-05,85,0.78,Desktop,iOS,False
9330,764,15,2025-03-16,119,1.0,Tablet,TV App,False
9331,505,23,2025-02-22,78,0.71,Smart TV,Web,False
9332,997,18,2025-02-09,134,0.95,Desktop,iOS,False
9333,481,7,2024-12-13,41,0.46,Smart TV,iOS,True
9334,748,6,2025-04-21,54,0.57,Smart TV,TV App,True
9335,1056,25,2024-12-31,102,0.76,Laptop,Web,False
9336,680,25,2024-09-14,114,0.85,Mobile,Web,False
9337,1058,15,2025-03-06,105,0.89,Mobile,TV App,True
9338,925,24,2025-04-17,63,0.6,Smart TV,Android,False
9339,890,22,2024-12-15,105,0.88,Mobile,TV App,False
9340,334,14,2024-08-19,130,1.0,Smart TV,Web,False
9341,44,12,2025-01-24,72,0.71,Smart TV,iOS,False
9342,702,1,2025-01-29,108,0.92,Smart TV,iOS,False
9343,172,11,2025-04-06,127,1.0,Laptop,Android,True
9344,295,9,2025-04-22,117,0.85,Mobile,iOS,True
9345,1018,19,2025-04-26,105,0.84,Smart TV,iOS,False
9346,1090,12,2025-04-30,81,0.8,Smart TV,iOS,True
9347,8,3,2025-01-05,94,0.65,Mobile,Web,False
9348,338,19,2025-04-13,123,0.99,Laptop,TV App,False
9349,1053,23,2025-04-13,89,0.81,Laptop,iOS,False
9350,332,11,2025-02-01,114,0.9,Mobile,iOS,False
9351,583,11,2025-04-26,86,0.68,Tablet,Android,False
9352,31,9,2025-04-09,77,0.56,Smart TV,Android,False
9353,96,1,2025-04-18,102,0.87,Smart TV,iOS,False
9354,1115,1,2025-02-14,93,0.79,Mobile,Web,False
9355,1150,23,2025-03-27,100,0.91,Smart TV,iOS,False
9356,288,1,2025-01-17,116,0.99,Laptop,TV App,False
9357,786,19,2025-04-15,103,0.83,Mobile,Android,False
9358,810,19,2025-04-19,111,0.89,Desktop,Web,False
9359,793,21,2025-04-23,111,0.72,Smart TV,Web,False
9360,406,11,2025-03-25,100,0.79,Smart TV,Web,False
9361,826,1,2025-04-24,90,0.77,Mobile,iOS,False
9362,1014,24,2025-02-27,72,0.69,Mobile,Android,False
9363,677,17,2025-04-29,85,1.0,Mobile,iOS,True
9364,91,2,2024-12-07,116,0.88,Mobile,TV App,False
9365,668,24,2025-04-12,95,0.91,Laptop,Android,False
9366,963,1,2025-01-17,109,0.93,Tablet,iOS,False
9367,507,9,2025-04-06,66,0.48,Mobile,iOS,False
9368,805,1,2025-03-21,118,1.0,Laptop,Android,False
9369,1136,19,2025-04-12,101,0.81,Smart TV,TV App,True
9370,123,3,2025-04-07,97,0.67,Tablet,Web,False
9371,832,15,2025-04-03,76,0.64,Mobile,iOS,False
9372,916,10,2025-01-20,52,0.46,Smart TV,iOS,True
9373,856,23,2025-03-19,97,0.89,Mobile,Web,False
9374,646,9,2025-04-29,51,0.37,Smart TV,iOS,False
9375,553,11,2025-02-26,83,0.66,Laptop,Android,False
9376,528,1,2025-02-19,103,0.88,Mobile,Android,False
9377,739,4,2025-04-27,76,0.71,Mobile,Android,False
9378,552,22,2025-03-10,91,0.76,Smart TV,Web,False
9379,208,18,2025-04-10,97,0.69,Laptop,Android,False
9380,472,22,2025-03-18,78,0.65,Mobile,TV App,False
9381,940,16,2024-11-23,76,0.78,Laptop,Android,False
9382,388,9,2025-04-30,110,0.8,Mobile,Web,False
9383,408,19,2025-04-12,65,0.52,Laptop,TV App,False
9384,21,15,2025-03-27,85,0.72,Smart TV,iOS,True
9385,899,14,2025-02-17,75,0.58,Smart TV,Android,True
9386,845,11,2025-04-26,102,0.81,Smart TV,iOS,False
9387,986,5,2024-11-01,46,0.38,Mobile,TV App,False
9388,160,22,2025-02-18,115,0.96,Laptop,iOS,True
9389,668,9,2025-04-29,91,0.66,Desktop,iOS,False
9390,172,1,2025-02-20,99,0.84,Smart TV,Android,False
9391,481,2,2025-03-07,117,0.89,Smart TV,iOS,False
9392,255,18,2024-10-20,95,0.67,Smart TV,iOS,False
